LAUS Code,State FIPS Code,County FIPS Code,County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Sentiment Analysis
CN1809300000000,18,093,"Lawrence County, IN",2016,"20,570     ","19,399     ","1,171     ",0.603
CN1809500000000,18,095,"Madison County, IN",2016,"59,596     ","56,621     ","2,975     ",0.883
CN1809700000000,18,097,"Marion County, IN",2016,"483,993     ","462,513     ","21,480     ",0.184
CN1809900000000,18,099,"Marshall County, IN",2016,"24,337     ","23,421     ",916     ,0.134
CN1810100000000,18,101,"Martin County, IN",2016,"5,155     ","4,941     ",214     ,0.088
CN1810300000000,18,103,"Miami County, IN",2016,"16,033     ","15,273     ",760     ,0.3
CN1810500000000,18,105,"Monroe County, IN",2016,"68,167     ","65,012     ","3,155     ",0.76
CN1810700000000,18,107,"Montgomery County, IN",2016,"19,063     ","18,326     ",737     ,0.923
CN1810900000000,18,109,"Morgan County, IN",2016,"36,279     ","34,751     ","1,528     ",0.608
CN1811100000000,18,111,"Newton County, IN",2016,"7,059     ","6,664     ",395     ,0.96
CN1811300000000,18,113,"Noble County, IN",2016,"23,363     ","22,414     ",949     ,0.25
CN1811500000000,18,115,"Ohio County, IN",2016,"3,235     ","3,078     ",157     ,0.648
CN1811700000000,18,117,"Orange County, IN",2016,"8,863     ","8,410     ",453     ,0.194
CN1811900000000,18,119,"Owen County, IN",2016,"9,343     ","8,828     ",515     ,0.744
CN1812100000000,18,121,"Parke County, IN",2016,"7,241     ","6,860     ",381     ,0.601
CN1812300000000,18,123,"Perry County, IN",2016,"9,475     ","9,037     ",438     ,0.324
CN1812500000000,18,125,"Pike County, IN",2016,"6,299     ","6,022     ",277     ,0.967
CN1812700000000,18,127,"Porter County, IN",2016,"85,964     ","81,547     ","4,417     ",0.019
CN1812900000000,18,129,"Posey County, IN",2016,"13,460     ","12,926     ",534     ,0.395
CN1813100000000,18,131,"Pulaski County, IN",2016,"6,351     ","6,062     ",289     ,0.62
CN1813300000000,18,133,"Putnam County, IN",2016,"16,788     ","16,039     ",749     ,0.627
CN1813500000000,18,135,"Randolph County, IN",2016,"12,608     ","12,038     ",570     ,0.386
CN1813700000000,18,137,"Ripley County, IN",2016,"13,995     ","13,353     ",642     ,0.799
CN1813900000000,18,139,"Rush County, IN",2016,"8,930     ","8,591     ",339     ,0.48
CN1814100000000,18,141,"St. Joseph County, IN",2016,"133,809     ","127,748     ","6,061     ",0.545
CN1814300000000,18,143,"Scott County, IN",2016,"10,568     ","10,057     ",511     ,0.094
CN1814500000000,18,145,"Shelby County, IN",2016,"23,208     ","22,287     ",921     ,0.086
CN1814700000000,18,147,"Spencer County, IN",2016,"10,987     ","10,535     ",452     ,0.935
CN1814900000000,18,149,"Starke County, IN",2016,"10,881     ","10,291     ",590     ,0.772
CN1815100000000,18,151,"Steuben County, IN",2016,"19,970     ","19,226     ",744     ,0.951
CN1815300000000,18,153,"Sullivan County, IN",2016,"8,713     ","8,199     ",514     ,0.004
CN1815500000000,18,155,"Switzerland County, IN",2016,"4,984     ","4,741     ",243     ,0.956
CN1815700000000,18,157,"Tippecanoe County, IN",2016,"95,085     ","91,285     ","3,800     ",0.553
CN1815900000000,18,159,"Tipton County, IN",2016,"8,514     ","8,183     ",331     ,0.291
CN1816100000000,18,161,"Union County, IN",2016,"3,630     ","3,483     ",147     ,0.096
CN1816300000000,18,163,"Vanderburgh County, IN",2016,"93,215     ","89,387     ","3,828     ",0.356
